id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
a388b606-94b4-45c3-a848-e2589e8d9cd0,65,ADFS,PROD ENVIRONMENT,"ADFS was evaluated in the context of recent changes to PROD (only PROD had been modified over the weekend), and investigators concluded ADFS could be excluded as the root cause because the error reproduced across all environments.",7.0,16,['624685755e9c4256de941c1b9a74d6447df6d5708b09f7a8bbffb2fc2af0383bdfb662d3712578e73a1b26bd0f8d9bb048253436a4e3f6489287c59137cc4e09']
549bdd68-ca7f-498e-bf4b-425e996e7779,66,TI-1623017,CUSTOMER COMPANY 60 AG,The ticket TI-1623017 was opened on behalf of Customer Company 60 AG and documents issues experienced by that organization's Finance users.,9.0,21,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
fb252264-3752-407d-a4ad-d42061f9fea6,67,TI-1623017,CONTACT PERSON 18,Contact Person 18 reported the issue and acted as the customer contact for the ticket communications and validation of the fix.,9.0,12,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
eba94dd3-05d6-4e14-b415-f2289ac5bc46,68,TI-1623017,EMPLOYEE 23,"Employee 23 was the assigned owner/engineer who performed troubleshooting, testing, coordination, applied corrections per the blueprint, and closed the ticket.",10.0,18,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
34c43252-5b67-4868-8e2d-d2c94372aa6f,69,TI-1623017,CONSULTING SAMPLE COMPANY,"Consulting Sample Company executed the remediation steps and authored the closure communication recorded in the ticket.
The consulting organization delivered the remediation according to the Print & Scanning Infrastructure Standard, validated the fix with multiple users, and formally closed the ticket.",16.0,45,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
4d28fa82-eea6-438d-afd7-34b1e6bd6818,70,TI-1623017,MFP-ZUERICH-01,The incident's symptom was that affected users' default printer automatically switched to MFP-ZUERICH-01 (incorrect device for Basel users); ticket troubleshooting and remediation were directed to stop this behavior.,10.0,12,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
7884c4a3-d9b6-4dd9-927d-e7969470d082,71,TI-1623017,MFP-BASEL-01,MFP-BASEL-01 is the correct location printer that should be the default for affected users; tests after remediation confirmed it remained set as default.,9.0,22,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
3716b262-1bf2-4e0e-8d1d-79f958da493f,72,TI-1623017,PRINT & SCANNING INFRASTRUCTURE STANDARD – VERSION 1.0,The ticket's closure and remediation actions were performed according to the Print & Scanning Infrastructure Standard; the standard defined the expected provisioning behavior and remediation steps.,9.0,19,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
0bb3af7e-b788-498a-bd1f-422e48b43cd0,73,TI-1623017,AFFECTED USERS,The group of affected users are the subject of support ticket TI-1623017 — they reported and validated the default-printer behavior and participated in testing after remediation.,9.0,10,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
55c91940-d4fa-40ed-b69d-b37781f3b25a,74,EMPLOYEE 23,GPUPDATE /FORCE,Employee 23 executed gpupdate /force (and user re-login) as part of testing to force Group Policy refresh so the corrected group membership and resulting printer assignment would take effect.,8.0,13,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
15201433-3e85-47cc-a66f-1b3a0c4070ec,75,EMPLOYEE 23,CONSULTING SAMPLE COMPANY,Employee 23 is the named ticket owner and performing engineer for the consulting organization that provided the service; they coordinated remediation with the customer and closed the ticket under the consulting company's banner.,8.0,47,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
3f308539-e5dc-4f22-a71e-9922eda3f10b,76,EMPLOYEE 23,AFFECTED WORKSTATION,"The affected workstation was accessed remotely by Employee 23 during initial analysis and testing (temporary removal of group membership, gpupdate /force, re-login) to confirm the default printer behaviour.",9.0,12,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
b1ebf308-d5db-4456-8890-0cd07971893c,77,MFP-ZUERICH-01,GROUP POLICY (GPO),"Group Policy configuration mapped the Zurich default printer setting to MFP-ZUERICH-01 for accounts in the Zurich location group, resulting in that device becoming default where it should not have been.",10.0,13,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
20aafdb5-7a53-4416-85f9-2c1de25a6eff,78,MFP-ZUERICH-01,NEW FINANCE AD GROUP,"Because the new Finance AD group was a member of the Zurich location group, the Zurich printer (MFP-ZUERICH-01) was applied to Finance users via GPO, causing the incorrect default setting.",10.0,9,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
869b129f-f75c-4b1d-931f-9e7fcb39f604,79,MFP-ZUERICH-01,ZURICH LOCATION,MFP-ZUERICH-01 is the default printer intended for users at the Zurich location; Zurich-targeted GPOs map this device as default for the Zurich location group.,10.0,15,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
2683805b-9b1a-4a06-b30a-55857a0a121d,80,MFP-BASEL-01,GROUP POLICY (GPO),Group Policy is used to set the Basel default printer (MFP-BASEL-01) for users in the Basel location group; after AD group cleanup and policy refresh the Basel default applied correctly.,9.0,23,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
975a1209-836d-47a2-b6f4-f796a6df08b4,81,MFP-BASEL-01,GPUPDATE /FORCE,"After forcing a policy refresh with gpupdate /force and re-login, the user's default printer was observed to be MFP-BASEL-01 and to remain stable, demonstrating the policy change took effect.",8.0,17,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
9b4c8821-8e59-4d3d-b35a-474e10efff20,82,MFP-BASEL-01,BASEL LOCATION,MFP-BASEL-01 is the default printer intended for users at the Basel location per the Print & Scanning Infrastructure Standard and targeted GPOs.,10.0,16,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
caf87b92-2b6b-4a93-97ee-cc218a317f71,83,PRINT & SCANNING INFRASTRUCTURE STANDARD – VERSION 1.0,GROUP POLICY (GPO),The blueprint defines that default printers per location are set via GPO and that printer assignments are location-based via AD groups; the GPO configuration and remediation were validated against this standard.,9.0,20,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
a1d524a3-16b7-4764-91b0-05711ec7103c,84,PRINT & SCANNING INFRASTRUCTURE STANDARD – VERSION 1.0,PRINTER PROVISIONING,"Printer provisioning behavior (location-based AD groups, default printers via GPO, prohibition of parallel groups) is defined by the Print & Scanning Infrastructure Standard and constitutes the procedural basis for remediation.",10.0,15,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
043cb618-efd7-4154-bd99-8fd65af31881,85,FINANCE DEPARTMENT,NEW FINANCE AD GROUP,The Finance department was moved into a newly created AD group during reorganization; this group assignment is the starting point for the misconfiguration that caused incorrect printer mapping.,9.0,7,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
d2c923bb-fb9f-4425-b4f7-5a8d8040c917,86,FINANCE DEPARTMENT,AFFECTED USERS,The affected users are employees of the Finance department; their AD group memberships (Finance group) determine which location/printer policies apply to them.,9.0,4,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
12b2270e-99b7-4b0a-a370-dd0721a254fd,87,NEW FINANCE AD GROUP,ZURICH LOCATION AD GROUP,"The new Finance AD group was (incorrectly) a member of a higher-level Zurich location AD group, causing Zurich-location GPO mappings (including the Zurich default printer) to apply to the Finance users.
The NEW FINANCE AD GROUP was (incorrectly) a member of the higher-level ZURICH LOCATION AD GROUP, causing Zurich-targeted GPOs (including default printer mappings) to apply to Finance users.",20.0,8,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
13951210-1d21-454a-bc3d-3cbcf0f2474b,88,NEW FINANCE AD GROUP,ACTIVE DIRECTORY,The NEW FINANCE AD GROUP is an Active Directory group object; AD houses the group and its nested memberships which determined GPO application and printer mappings.,10.0,11,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
9b0299c6-d810-47bc-8133-1ea8df711202,89,NEW FINANCE AD GROUP,OLD FINANCE AD GROUP,The OLD FINANCE AD GROUP was deactivated as users were moved into the NEW FINANCE AD GROUP during reorganization; this change event led to unexpected nested membership in the Zurich location group.,8.0,6,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
92456af0-f77c-4515-8de4-7c839cf64041,90,ZURICH LOCATION AD GROUP,GROUP POLICY (GPO),The Zurich location AD group is targeted by GPOs that map and set default printers for Zurich; membership inheritance caused those GPOs to apply to the Finance group.,9.0,12,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
fe44b4f6-f75b-4a46-bade-a3da9d1dbbfe,91,ZURICH LOCATION AD GROUP,ZURICH LOCATION,The Zurich location AD group represents the Zurich site/scope in Active Directory and is associated with Zurich-targeted GPOs and Zurich printer assignment (MFP-ZUERICH-01).,10.0,14,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
a06cf320-2991-493c-a82e-dfb115be1ec7,92,GROUP POLICY (GPO),PRINTER PROVISIONING,"GROUP POLICY (GPO) and PRINTER PROVISIONING: Printer provisioning is implemented through Group Policy Objects that map print queues hosted on the print server to Active Directory groups and that set default printers by location. GPO-targeted assignments are configured so queues provisioned on the print server are automatically mapped to user devices based on location or department, ensuring users receive the appropriate printers and defaults. When provisioning issues occur, remediation involves correcting the GPO targeting/scope (so the right AD groups, locations or departments are in scope) and refreshing Group Policy on the affected machines so the updated printer mappings and default settings apply.",20.0,13,"['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2'
 'd5a1a544886253b9b1e837474d335ffd6b3bc3758177245fd6b121bc4ee7a1c55a6f901379ce01b145bdbc1924c259140031474892328718d10d64e5733bd024']"
3f9828b0-2e93-4887-866b-0928d9db57a8,93,GROUP POLICY (GPO),ACTIVE DIRECTORY,GPOs target AD groups/OU membership (hosted in Active Directory) to apply printer mappings and defaults; the misapplied membership in AD caused the wrong GPO (Zurich mapping) to affect Basel users.,9.0,15,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
43917306-7e24-4814-acb9-c55f1ceafae0,94,GPUPDATE /FORCE,AFFECTED WORKSTATION,The gpupdate /force command was executed on the affected workstation to force Group Policy refresh so the corrected AD membership and resulting printer assignment would take effect and be verified.,8.0,5,['34410aa863bd3661b7eb990a795aca5e3c849d692d557a5677a9252454fca1208568b780dced303dad0ad4a24e804201e157dade32eff3eb52f572475c02f0c2']
2bf366f7-3d49-4b34-85dc-ddc6b7f46678,95,TI-1623488,CUSTOMER COMPANY 60 AG,Ticket TI-1623488 was opened on behalf of Customer Company 60 AG and concerns an end user at that organization.,9.0,18,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
a5ea7a86-5851-4589-968d-78bd4f6f3276,96,TI-1623488,CONTACT PERSON 20,Contact Person 20 reported the incident and is the customer liaison referenced in the ticket activities.,9.0,7,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
6108fe0b-fae7-47d7-bb35-66d1fbbba559,97,TI-1623488,EMPLOYEE 27,Employee 27 was the assigned owner of the ticket and performed investigation and remediation actions leading to closure.,10.0,16,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
1f287f3b-15a2-4d3f-ae92-bde0a563f8ae,98,TI-1623488,CONSULTING SAMPLE COMPANY,"Consulting Sample Company executed the remediation actions, validated printing with the customer, and issued the ticket closure confirming the issue was resolved.
Consulting Sample Company performed the troubleshooting and remediation and authored the closure message on the ticket.",16.0,42,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
1ff9f749-465e-45e2-aa53-176b13dc72e4,99,TI-1623488,AFFECTED USER,The ticket documents a printing failure experienced by the Affected User in the Basel office; the user's failed prints are the subject of the incident.,10.0,10,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
7b51d25a-8e9b-409e-9d68-9dc57079437d,100,CUSTOMER COMPANY 60 AG,BASEL OFFICE,The Basel Office is a physical location/branch of Customer Company 60 AG where the affected user and printer MFP-BASEL-01 are located; the incident was reported for a user in this office.,8.0,16,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
c08da51b-30b5-4bad-ae43-d38baf0fd24d,101,CONTACT PERSON 20,AFFECTED USER,Contact Person 20 reported the affected user's inability to print and coordinated the support call that generated the ticket.,1.0,7,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
c5a70f86-58b2-4642-a6e2-90d77a8b355c,102,EMPLOYEE 27,EXPLICIT DENY PERMISSION (PRINTER QUEUE ACE),"Employee 27 removed the explicit Deny ACE from the printer queue during troubleshooting, after which the user logged back in and print tests succeeded.",9.0,15,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
5ce15e62-d6b4-49ec-b352-8c7bb3e62587,103,EMPLOYEE 27,PRINT & SCANNING INFRASTRUCTURE STANDARD – VERSION 1.0,"Employee 27 referenced and followed the Print & Scanning Infrastructure Standard during analysis and remediation (permission cleanup), as recorded in the ticket activities and closure note.",8.0,22,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
c5732f84-1905-481d-b2ed-e7603831e2bb,104,EMPLOYEE 27,USER WORKSTATION,Employee 27 established a remote connection to the User Workstation to perform investigation and remediation (reviewed the visible queue and removed the explicit Deny ACE).,9.0,15,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
b7c58681-9f73-40c0-bde9-18c2fdea5e81,105,EMPLOYEE 27,PRINT SERVER,Employee 27 inspected and modified settings on the Print Server (reviewed the MFP-BASEL-01 queue ACL and removed the explicit Deny ACE) as part of the remediation steps.,1.0,27,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
9b38d0c9-105b-40ac-90ff-e37975bf47e6,106,AFFECTED USER,MFP-BASEL-01,"The Affected User attempted to print to MFP-BASEL-01 and received immediate ""Access denied"" errors when sending print jobs to that device/queue.",10.0,19,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
37dffdec-e33b-4044-9b15-70b1d5407de2,107,AFFECTED USER,EXPLICIT DENY PERMISSION (PRINTER QUEUE ACE),"The explicit Deny entry targeted the Affected User account, overriding group-based allow permissions and preventing print jobs from being accepted/queued for that user.",10.0,9,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
a89d2914-43f7-4c4a-a5b1-81efe0dc7b64,108,AFFECTED USER,USER WORKSTATION,The Affected User operates from the User Workstation where the remote support session was established and from which the failing print jobs were sent to MFP-BASEL-01.,10.0,9,['af24ee0e836231f8345552978b03e5306e6c50103aecd5fbcd0c95927f78b2e428130e3902ef8a0e4df46ccce5e79310b34176f2d4932600d9627a20e128411b']
